id,餐廳名稱,餐廳評價,餐廳地址,餐廳連結
330,馬叔餅舖,4.0,臺北市中正區臨沂街67之2號,https://ifoodie.tw/restaurant/559d149bc03a103ee86c3b4a-%E9%A6%AC%E5%8F%94%E9%A4%85%E8%88%96
331,井上天丼,4.4,台北市中正區汀州路三段166號,https://ifoodie.tw/restaurant/621cc237781cc061561a33b6-%E4%BA%95%E4%B8%8A%E5%A4%A9%E4%B8%BC
332,89 LOOP Sports Bar,4.6,臺北市中正區羅斯福路四段134號2樓號,https://ifoodie.tw/restaurant/5ba5011223679c43c1c1bb74-89-LOOP-Sports-Bar
333,這一小鍋 台北誠品站前店,4.4,臺北市中正區忠孝西路一段47號B1F,https://ifoodie.tw/restaurant/5f47c1b42756dd2484d83d0a-%E9%80%99%E4%B8%80%E5%B0%8F%E9%8D%8B-%E5%8F%B0%E5%8C%97%E8%AA%A0%E5%93%81%E7%AB%99%E5%89%8D%E5%BA%97
334,珍品小館,4.3,臺北市中正區青島東路7之5號,https://ifoodie.tw/restaurant/624c43297cc7fc13c7f7f045-%E7%8F%8D%E5%93%81%E5%B0%8F%E9%A4%A8
335,點水樓,4.1,臺北市中正區懷寧街64號,https://ifoodie.tw/restaurant/55a5b62fc03a10241de67ccb-%E9%BB%9E%E6%B0%B4%E6%A8%93
336,南門鯓丼,4.8,臺北市中正區南昌路一段59巷37號,https://ifoodie.tw/restaurant/6077aa937cc7fc03bc8ee907-%E5%8D%97%E9%96%80%E9%AF%93%E4%B8%BC
337,瓦城 台北三越站前店,4.0,臺北市中正區忠孝西路一段66號12樓,https://ifoodie.tw/restaurant/5b55876b23679c6450148a25-%E7%93%A6%E5%9F%8E-%E5%8F%B0%E5%8C%97%E4%B8%89%E8%B6%8A%E7%AB%99%E5%89%8D%E5%BA%97
338,紅火食代 串燒專門店,4.7,臺北市中正區寧波西街1號,https://ifoodie.tw/restaurant/61cb1d41cd99576d59b05d0b-%E7%B4%85%E7%81%AB%E9%A3%9F%E4%BB%A3-%E4%B8%B2%E7%87%92%E5%B0%88%E9%96%80%E5%BA%97
339,老熊牛肉麵店,4.2,臺北市中正區南海路38之2號,https://ifoodie.tw/restaurant/559d30c4c03a103ee86c4dc2-%E8%80%81%E7%86%8A%E7%89%9B%E8%82%89%E9%BA%B5%E5%BA%97
340,黃石 YELLOWSTONE,4.9,臺北市中正區金門街34巷9之3號,https://ifoodie.tw/restaurant/62f3dfe58282872ae74c893c-%E9%BB%83%E7%9F%B3-YELLOWSTONE
341,黃媽媽米粉湯,4.0,臺北市中正區信義路二段87號,https://ifoodie.tw/restaurant/5a7b3fae2756dd1187a14b5a-%E9%BB%83%E5%AA%BD%E5%AA%BD%E7%B1%B3%E7%B2%89%E6%B9%AF
342,惠 Q潤餅,4.5,臺北市中正區臨沂街73之1號,https://ifoodie.tw/restaurant/62500448873d795a19d695bd-%E6%83%A0-Q%E6%BD%A4%E9%A4%85
343,龍門客棧餃子館,3.9,臺北市中正區林森南路61巷19號,https://ifoodie.tw/restaurant/559d1df3c03a103ee86c40df-%E9%BE%8D%E9%96%80%E5%AE%A2%E6%A3%A7%E9%A4%83%E5%AD%90%E9%A4%A8
344,再睡5分鐘,4.4,臺北市中正區南陽街24號,https://ifoodie.tw/restaurant/5edd68d8d6895d5ad2e8c010-%E5%86%8D%E7%9D%A15%E5%88%86%E9%90%98
345,福二漢堡製造所,4.0,臺北市中正區汀州路三段229號,https://ifoodie.tw/restaurant/6020b390d6895d231a95c479-%E7%A6%8F%E4%BA%8C%E6%BC%A2%E5%A0%A1%E8%A3%BD%E9%80%A0%E6%89%80
346,欣鍋園涮涮鍋,4.4,臺北市中正區和平西路一段34號,https://ifoodie.tw/restaurant/624ec9f1a62728425a1c6790-%E6%AC%A3%E9%8D%8B%E5%9C%92%E6%B6%AE%E6%B6%AE%E9%8D%8B
347,Best義pasta食堂,4.4,臺北市中正區南陽街3號,https://ifoodie.tw/restaurant/5ae893e523679c3e77d0cbfe-Best%E7%BE%A9pasta%E9%A3%9F%E5%A0%82
348,CAFE N°185,4.5,臺北市中正區博愛路185號,https://ifoodie.tw/restaurant/6240609fa627285728c3046e-CAFE-N%C2%B0185
349,雄記蔥抓餅,4.4,臺北市中正區羅斯福路四段108巷2號,https://ifoodie.tw/restaurant/5caf4d8a2756dd4c1c074ae1-%E9%9B%84%E8%A8%98%E8%94%A5%E6%8A%93%E9%A4%85
350,La Grotta,4.5,臺北市中正區中華路一段77號,https://ifoodie.tw/restaurant/57b90cd7699b6e4083cc943b-La-Grotta
351,Jup Jup Craft Beer Bar & Bistro 精釀啤酒餐酒館,4.6,臺北市中正區忠孝西路一段72之26號,https://ifoodie.tw/restaurant/58ca5b4b699b6e3f132bb5cb-Jup-Jup-Craft-Beer-B
352,藝奇新日本料理 ikki,4.4,臺北市中正區衡陽路52號,https://ifoodie.tw/restaurant/55c8ee432756dd6313d5dbb5-%E8%97%9D%E5%A5%87%E6%96%B0%E6%97%A5%E6%9C%AC%E6%96%99%E7%90%86-ikki
353,咕咕香酥雞蛋糕,4.0,臺北市中正區南陽街8號,https://ifoodie.tw/restaurant/623488bc7cc7fc3f40ed781c-%E5%92%95%E5%92%95%E9%A6%99%E9%85%A5%E9%9B%9E%E8%9B%8B%E7%B3%95
354,光華日式車輪餅,4.3,臺北市中正區八德路一段82巷16號,https://ifoodie.tw/restaurant/595f07282261395774e322ed-%E5%85%89%E8%8F%AF%E6%97%A5%E5%BC%8F%E8%BB%8A%E8%BC%AA%E9%A4%85
355,FF.,4.8,臺北市中正區和平西路二段107號,https://ifoodie.tw/restaurant/5ec001f0d6895d79cb267a0a-FF.
356,銀座越南餐館,4.2,臺北市中正區羅斯福路三段286巷4弄6號,https://ifoodie.tw/restaurant/55a5b977c03a10241de67dd6-%E9%8A%80%E5%BA%A7%E8%B6%8A%E5%8D%97%E9%A4%90%E9%A4%A8
357,高麗園 三創店,4.3,臺北市中正區市民大道三段2號9樓,https://ifoodie.tw/restaurant/5a7de35f2756dd2aefc66af7-%E9%AB%98%E9%BA%97%E5%9C%92-%E4%B8%89%E5%89%B5%E5%BA%97
358,petit doux．微兜 Café Bistro,4.2,臺北市大同區承德路一段1號1樓,https://ifoodie.tw/restaurant/5d8d6c662261391eb2cbc9a5-petit-doux%EF%BC%8E%E5%BE%AE%E5%85%9C-Caf%C3%A9-B
359,劉記古早味蔥蛋餅,4.3,臺北市中正區羅斯福路四段108巷2之3號,https://ifoodie.tw/restaurant/55a661d3c03a104df53c9e6a-%E5%8A%89%E8%A8%98%E5%8F%A4%E6%97%A9%E5%91%B3%E8%94%A5%E8%9B%8B%E9%A4%85
360,瓦法奇朵,4.4,臺北市中正區信陽街29號,https://ifoodie.tw/restaurant/559d7eb4c03a103ee86c804e-%E7%93%A6%E6%B3%95%E5%A5%87%E6%9C%B5
361,卡那達咖啡店,4.3,臺北市中正區臨沂街13巷5號,https://ifoodie.tw/restaurant/559d5185c03a103ee86c629a-%E5%8D%A1%E9%82%A3%E9%81%94%E5%92%96%E5%95%A1%E5%BA%97
362,Q Five 多元義式餐廳,4.8,臺北市中正區信陽街3號2樓,https://ifoodie.tw/restaurant/59972d2d2756dd46da6726d2-Q-Five-%E5%A4%9A%E5%85%83%E7%BE%A9%E5%BC%8F%E9%A4%90%E5%BB%B3
363,貳樓餐廳 Second Floor Cafe 公館店,4.0,臺北市中正區羅斯福路三段316巷9弄7號,https://ifoodie.tw/restaurant/559daf31c03a103ee86c9b21-%E8%B2%B3%E6%A8%93%E9%A4%90%E5%BB%B3-Second-Floor-Ca
364,利隆餅店,4.2,臺北市中正區信義路二段79巷15號,https://ifoodie.tw/restaurant/559d8272c03a103ee86c81fd-%E5%88%A9%E9%9A%86%E9%A4%85%E5%BA%97
365,添好運 HOYII北車站店,3.8,臺北市中正區忠孝西路一段36號,https://ifoodie.tw/restaurant/559d5538c03a103ee86c64cd-%E6%B7%BB%E5%A5%BD%E9%81%8B-HOYII%E5%8C%97%E8%BB%8A%E7%AB%99%E5%BA%97
366,松鼠Bonbon cakery& café,4.6,臺北市中正區臺北市忠孝東路一段108號2樓,https://ifoodie.tw/restaurant/559dbd8bc03a103ee86ca34b-%E6%9D%BE%E9%BC%A0Bonbon-cakery%26-caf
367,祥和蔬食精緻料理,4.5,臺北市中正區鎮江街1巷1號,https://ifoodie.tw/restaurant/55b958e340b5e303a1d56d0b-%E7%A5%A5%E5%92%8C%E8%94%AC%E9%A3%9F%E7%B2%BE%E7%B7%BB%E6%96%99%E7%90%86
368,清真黃牛肉麵館,4.1,臺北市中正區延平南路23號,https://ifoodie.tw/restaurant/55a680fdc03a104df53ca740-%E6%B8%85%E7%9C%9F%E9%BB%83%E7%89%9B%E8%82%89%E9%BA%B5%E9%A4%A8
369,Chatime日出茶太-台北天成店,4.5,臺北市中正區忠孝西路一段41號之1號,https://ifoodie.tw/restaurant/601aa1d9d6895d04ace4aabd-Chatime%E6%97%A5%E5%87%BA%E8%8C%B6%E5%A4%AA-%E5%8F%B0%E5%8C%97%E5%A4%A9%E6%88%90%E5%BA%97
370,曼鯊鯊餐坊,4.5,臺北市中正區南昌路一段74巷6號1樓,https://ifoodie.tw/restaurant/61b36f1b828287254649157f-%E6%9B%BC%E9%AF%8A%E9%AF%8A%E9%A4%90%E5%9D%8A
371,錢都日式涮涮鍋 汀州直營店,4.3,臺北市中正區汀州路二段100號,https://ifoodie.tw/restaurant/5e9b0d062756dd608aea1f33-%E9%8C%A2%E9%83%BD%E6%97%A5%E5%BC%8F%E6%B6%AE%E6%B6%AE%E9%8D%8B-%E6%B1%80%E5%B7%9E%E7%9B%B4%E7%87%9F%E5%BA%97
372,阿春姨米粉湯,4.2,台北市中正區濟南路二段54巷,https://ifoodie.tw/restaurant/5f5ee3a202935e4a14ea21eb-%E9%98%BF%E6%98%A5%E5%A7%A8%E7%B1%B3%E7%B2%89%E6%B9%AF
373,友間食堂,5.0,台北市中正區和平西路一段14號,https://ifoodie.tw/restaurant/62296160a6272803ba73dad2-%E5%8F%8B%E9%96%93%E9%A3%9F%E5%A0%82
374,墨潮青蛙撞奶,3.8,臺北市中正區羅斯福路三段316巷１０號,https://ifoodie.tw/restaurant/5f4a64842756dd2482d867c6-%E5%A2%A8%E6%BD%AE%E9%9D%92%E8%9B%99%E6%92%9E%E5%A5%B6
375,尚家香雲南美味麵食館,4.3,臺北市中正區汀州路三段137號,https://ifoodie.tw/restaurant/559dd0ecc03a103ee86caed2-%E5%B0%9A%E5%AE%B6%E9%A6%99%E9%9B%B2%E5%8D%97%E7%BE%8E%E5%91%B3%E9%BA%B5%E9%A3%9F%E9%A4%A8
376,三時午咖哩屋,4.4,臺北市中正區羅斯福路四段92號,https://ifoodie.tw/restaurant/559dd247c03a103ee86caf92-%E4%B8%89%E6%99%82%E5%8D%88%E5%92%96%E5%93%A9%E5%B1%8B
377,龍哥無骨雞腿排,4.4,台北市羅斯褔路四段108巷10號,https://ifoodie.tw/restaurant/559d3f97c03a103ee86c5722-%E9%BE%8D%E5%93%A5%E7%84%A1%E9%AA%A8%E9%9B%9E%E8%85%BF%E6%8E%92
378,東門鵝肉攤,3.9,臺北市中正區臨沂街84巷3號,https://ifoodie.tw/restaurant/621f70fe7cc7fc44c1cba71e-%E6%9D%B1%E9%96%80%E9%B5%9D%E8%82%89%E6%94%A4
379,Little M cafe,4.6,臺北市中正區和平西路一段57號1樓,https://ifoodie.tw/restaurant/5f2e98092261394bac5e69ca-Little-M-cafe
380,紅葉日式愛好燒,3.8,台北市中正區晉江街18巷18弄4號,https://ifoodie.tw/restaurant/559d962ec03a103ee86c8d27-%E7%B4%85%E8%91%89%E6%97%A5%E5%BC%8F%E6%84%9B%E5%A5%BD%E7%87%92
381,劉記四神湯,4.4,臺北市中正區南昌路夜市,https://ifoodie.tw/restaurant/581ccf012756dd576bc04f2d-%E5%8A%89%E8%A8%98%E5%9B%9B%E7%A5%9E%E6%B9%AF
382,小魯玉山東大餅,4.2,臺北市中正區杭州南路二段52號,https://ifoodie.tw/restaurant/5bf23522f524683a58fa9ad4-%E5%B0%8F%E9%AD%AF%E7%8E%89%E5%B1%B1%E6%9D%B1%E5%A4%A7%E9%A4%85
383,蘭花亭涼麵,4.4,臺北市中正區廈門街77之3號,https://ifoodie.tw/restaurant/559d1900c03a103ee86c3dfd-%E8%98%AD%E8%8A%B1%E4%BA%AD%E6%B6%BC%E9%BA%B5
384,春水堂 中正店,4.1,臺北市中正區中山南路21之1號,https://ifoodie.tw/restaurant/601a8e9f02935e4469fcc44a-%E6%98%A5%E6%B0%B4%E5%A0%82-%E4%B8%AD%E6%AD%A3%E5%BA%97
385,御景日本料理,4.5,臺北市中正區林森南路2之4號,https://ifoodie.tw/restaurant/55a644dfc03a104df53c9583-%E5%BE%A1%E6%99%AF%E6%97%A5%E6%9C%AC%E6%96%99%E7%90%86
386,立家粽子 逸湘齋美食,3.9,臺北市中正區羅斯福路一段8號,https://ifoodie.tw/restaurant/559de300c03a103ee86cbaf6-%E7%AB%8B%E5%AE%B6%E7%B2%BD%E5%AD%90-%E9%80%B8%E6%B9%98%E9%BD%8B%E7%BE%8E%E9%A3%9F
387,銀座杏子日式豬排 台北凱撒店,4.2,臺北市中正區忠孝西路一段38號B1,https://ifoodie.tw/restaurant/621353cb781cc052983a4515-%E9%8A%80%E5%BA%A7%E6%9D%8F%E5%AD%90%E6%97%A5%E5%BC%8F%E8%B1%AC%E6%8E%92-%E5%8F%B0%E5%8C%97%E5%87%B1%E6%92%92%E5%BA%97
388,夏慕尼新香榭鐵板燒 台北南昌店,4.3,臺北市中正區南昌路二段112號,https://ifoodie.tw/restaurant/5b1ac5402756dd385b19fde4-%E5%A4%8F%E6%85%95%E5%B0%BC%E6%96%B0%E9%A6%99%E6%A6%AD%E9%90%B5%E6%9D%BF%E7%87%92-%E5%8F%B0%E5%8C%97%E5%8D%97%E6%98%8C%E5%BA%97
389,聚北海道昆布鍋,4.4,臺北市中正區南昌路二段216號,https://ifoodie.tw/restaurant/56b240db2756dd3609e2ff48-%E8%81%9A%E5%8C%97%E6%B5%B7%E9%81%93%E6%98%86%E5%B8%83%E9%8D%8B
390,香色,3.9,臺北市中正區湖口街1之2號,https://ifoodie.tw/restaurant/559dbc52c03a103ee86ca27b-%E9%A6%99%E8%89%B2
391,八棟圓仔湯,3.8,臺北市中正區中華路二段309巷20號,https://ifoodie.tw/restaurant/559d4875c03a103ee86c5ce0-%E5%85%AB%E6%A3%9F%E5%9C%93%E4%BB%94%E6%B9%AF
392,聾啞雞蛋糕,4.7,臺北市大安區汀州路三段253號,https://ifoodie.tw/restaurant/559d2223c03a103ee86c4371-%E8%81%BE%E5%95%9E%E9%9B%9E%E8%9B%8B%E7%B3%95
393,米米珈琲 MiMi''s Cafe,4.4,臺北市中正區羅斯福路三段284巷15號,https://ifoodie.tw/restaurant/5a677aed2756dd60a4223160-%E7%B1%B3%E7%B1%B3%E7%8F%88%E7%90%B2-MiMi''s-Cafe
394,怪舒芙Monster Souffle,4.6,臺北市中正區羅斯福路四段136巷3號,https://ifoodie.tw/restaurant/5cac00d222613916c2981fac-%E6%80%AA%E8%88%92%E8%8A%99Monster-Souffle
395,丘比手作土司早午餐(Cube Brunch),4.6,臺北市中正區忠孝東路一段108號2樓,https://ifoodie.tw/restaurant/559dbd93c03a103ee86ca36a-%E4%B8%98%E6%AF%94%E6%89%8B%E4%BD%9C%E5%9C%9F%E5%8F%B8%E6%97%A9%E5%8D%88%E9%A4%90(Cube-Brunc
396,AP203Bar 早餐了沒 台北延平A店,3.9,臺北市中正區延平南路88號,https://ifoodie.tw/restaurant/61610376baf6d351e1e54aef-AP203Bar-%E6%97%A9%E9%A4%90%E4%BA%86%E6%B2%92-%E5%8F%B0%E5%8C%97%E5%BB%B6%E5%B9%B3A%E5%BA%97
397,綠水棧,4.6,台北市大安區新生南路一段168-8號,https://ifoodie.tw/restaurant/562e34802756dd54d3c1a1b6-%E7%B6%A0%E6%B0%B4%E6%A3%A7
398,定食8爭鮮餐飲,4.1,臺北市中正區林森南路142號2樓,https://ifoodie.tw/restaurant/559dcbc8c03a103ee86cabf9-%E5%AE%9A%E9%A3%9F8%E7%88%AD%E9%AE%AE%E9%A4%90%E9%A3%B2
399,寶船日本料理,3.9,臺北市中正區仁愛路二段93之1號,https://ifoodie.tw/restaurant/597866ef23679c05250e5c16-%E5%AF%B6%E8%88%B9%E6%97%A5%E6%9C%AC%E6%96%99%E7%90%86
400,beardpapa日式泡芙工房,3.6,臺北市中正區北平西路3號2F,https://ifoodie.tw/restaurant/559d7049c03a103ee86c76be-beardpapa%E6%97%A5%E5%BC%8F%E6%B3%A1%E8%8A%99%E5%B7%A5%E6%88%BF
401,麻辣巴蕾正宗重慶酸辣粉,4.1,臺北市中正區汀州路三段183號,https://ifoodie.tw/restaurant/5e47fe612756dd2cb35e1710-%E9%BA%BB%E8%BE%A3%E5%B7%B4%E8%95%BE%E6%AD%A3%E5%AE%97%E9%87%8D%E6%85%B6%E9%85%B8%E8%BE%A3%E7%B2%89
402,雅竹鐵板料理,4.4,臺北市中正區濟南路一段9之2號,https://ifoodie.tw/restaurant/5fe3488c22613939dea98a3d-%E9%9B%85%E7%AB%B9%E9%90%B5%E6%9D%BF%E6%96%99%E7%90%86
403,金格食品 站前店,4.8,臺北市中正區忠孝西路一段66號B2,https://ifoodie.tw/restaurant/621b7bc07cc7fc70a5516925-%E9%87%91%E6%A0%BC%E9%A3%9F%E5%93%81-%E7%AB%99%E5%89%8D%E5%BA%97
404,林記米粉湯,4.0,臺北市萬華區中華路二段313巷22號,https://ifoodie.tw/restaurant/559d818bc03a103ee86c8197-%E6%9E%97%E8%A8%98%E7%B1%B3%E7%B2%89%E6%B9%AF
405,餵Way!,4.3,臺北市中正區辛亥路一段1號,https://ifoodie.tw/restaurant/61f0d07ea627286719f75d01-%E9%A4%B5Way!
406,Matcha One 齊東店,4.3,臺北市中正區齊東街53巷10號,https://ifoodie.tw/restaurant/5ffbed852261393f2f7990cc-Matcha-One-%E9%BD%8A%E6%9D%B1%E5%BA%97
407,山藥餅,4.0,臺北市中正區重慶南路一段38號,https://ifoodie.tw/restaurant/623d1f9a873d79150939e5e2-%E5%B1%B1%E8%97%A5%E9%A4%85
408,頌丹樂,3.7,台北市中正區北平西路3號2樓近西一門,https://ifoodie.tw/restaurant/5f7d2f7e02935e77ff40c3dd-%E9%A0%8C%E4%B8%B9%E6%A8%82
409,N2-coffee Bike 氮氣冷萃咖啡,4.8,臺北市中正區信義路二段17巷10號,https://ifoodie.tw/restaurant/61ee16208282872b503a168e-N2-coffee-Bike-%E6%B0%AE%E6%B0%A3%E5%86%B7%E8%90%83%E5%92%96
410,捲捲人生「奶油捲專賣店」,2.4,台北市北平西路3號,https://ifoodie.tw/restaurant/6130e8e17cc7fc0691759e34-%E6%8D%B2%E6%8D%B2%E4%BA%BA%E7%94%9F%E3%80%8C%E5%A5%B6%E6%B2%B9%E6%8D%B2%E5%B0%88%E8%B3%A3%E5%BA%97%E3%80%8D
411,山田珈琲店,4.7,臺北市大安區羅斯福路三段283巷21弄3號1樓,https://ifoodie.tw/restaurant/572645682756dd6742e65cd0-%E5%B1%B1%E7%94%B0%E7%8F%88%E7%90%B2%E5%BA%97
412,勝博殿,4.1,臺北市中正區忠孝西路一段66號12樓,https://ifoodie.tw/restaurant/559d3f34c03a103ee86c56d5-%E5%8B%9D%E5%8D%9A%E6%AE%BF
413,站食可以,4.5,台北市中正區羅斯福路三段316巷8弄12-1號,https://ifoodie.tw/restaurant/5d5f4a2a8c906d0a79a450f7-%E7%AB%99%E9%A3%9F%E5%8F%AF%E4%BB%A5
414,くら寿司 藏壽司 台北館前店,4.5,臺北市中正區館前路12號5樓,https://ifoodie.tw/restaurant/595fcdd62756dd3949b2e47d-%E3%81%8F%E3%82%89%E5%AF%BF%E5%8F%B8-%E8%97%8F%E5%A3%BD%E5%8F%B8-%E5%8F%B0%E5%8C%97%E9%A4%A8%E5%89%8D%E5%BA%97
415,南昌手工包子店（原金華街）,3.6,台北市中正區南昌路二段131號,https://ifoodie.tw/restaurant/5f5057b902935e78a9fa390b-%E5%8D%97%E6%98%8C%E6%89%8B%E5%B7%A5%E5%8C%85%E5%AD%90%E5%BA%97%EF%BC%88%E5%8E%9F%E9%87%91%E8%8F%AF%E8%A1%97%EF%BC%89
416,萬中肉骨茶,4.2,臺北市中正區汀州路一段113號,https://ifoodie.tw/restaurant/59c9d2d222613937c9361a90-%E8%90%AC%E4%B8%AD%E8%82%89%E9%AA%A8%E8%8C%B6
417,正鋒自助餐,4.4,臺北市中正區林森南路3巷3號1F,https://ifoodie.tw/restaurant/61df7b60cd9957159c2f4197-%E6%AD%A3%E9%8B%92%E8%87%AA%E5%8A%A9%E9%A4%90
418,財哥福州麵,4.1,臺北市中正區西藏路10號,https://ifoodie.tw/restaurant/559db599c03a103ee86c9e0b-%E8%B2%A1%E5%93%A5%E7%A6%8F%E5%B7%9E%E9%BA%B5
419,森本家拉麵,3.8,台北市忠孝東路二段134巷20號,https://ifoodie.tw/restaurant/56e7b15f2756dd1289fa05cd-%E6%A3%AE%E6%9C%AC%E5%AE%B6%E6%8B%89%E9%BA%B5
420,同安街麵線羹,4.2,臺北市中正區同安街85之1號,https://ifoodie.tw/restaurant/559d0bd1c03a103ee86c3752-%E5%90%8C%E5%AE%89%E8%A1%97%E9%BA%B5%E7%B7%9A%E7%BE%B9
421,JIATE 新光站前店,4.4,臺北市中正區忠孝西路一段66號B1,https://ifoodie.tw/restaurant/5f281dad2756dd3a9e973e8d-JIATE-%E6%96%B0%E5%85%89%E7%AB%99%E5%89%8D%E5%BA%97
422,貳家桌遊 北車店,4.9,臺北市中正區公園路20巷15號3樓,https://ifoodie.tw/restaurant/5ffdaed7d6895d11ef61cea9-%E8%B2%B3%E5%AE%B6%E6%A1%8C%E9%81%8A-%E5%8C%97%E8%BB%8A%E5%BA%97
423,一番地壽喜燒(台北店),4.1,臺北市中正區開封街一段48號,https://ifoodie.tw/restaurant/559de105c03a103ee86cb96d-%E4%B8%80%E7%95%AA%E5%9C%B0%E5%A3%BD%E5%96%9C%E7%87%92(%E5%8F%B0%E5%8C%97%E5%BA%97)
424,吉豚屋かつや,4.1,台北市中正區忠孝西路一段36號,https://ifoodie.tw/restaurant/561bf9e52756dd74737fb1d9-%E5%90%89%E8%B1%9A%E5%B1%8B%E3%81%8B%E3%81%A4%E3%82%84
425,祥滿速食餐坊-清蒸鮮魚（海鮮火鍋）,4.6,台北市羅斯福路四段92號1樓5356攤位水源市場內,https://ifoodie.tw/restaurant/61cc62777cc7fc6226d02aba-%E7%A5%A5%E6%BB%BF%E9%80%9F%E9%A3%9F%E9%A4%90%E5%9D%8A-%E6%B8%85%E8%92%B8%E9%AE%AE%E9%AD%9A%EF%BC%88%E6%B5%B7%E9%AE%AE%E7%81%AB%E9%8D%8B%EF%BC%89
426,SGP 新加坡美食,3.9,臺北市中正區公園路20巷14號,https://ifoodie.tw/restaurant/5ca6b4b923679c2d35f9d009-SGP-%E6%96%B0%E5%8A%A0%E5%9D%A1%E7%BE%8E%E9%A3%9F
427,鍋in百元風味火鍋,3.8,臺北市中正區汀州路三段196號,https://ifoodie.tw/restaurant/5b344e9a23679c7b5a24ef54-%E9%8D%8Bin%E7%99%BE%E5%85%83%E9%A2%A8%E5%91%B3%E7%81%AB%E9%8D%8B
428,沐樂咖啡 新生店,4.1,臺北市中正區臨沂街13巷7號,https://ifoodie.tw/restaurant/559de50dc03a103ee86cbc88-%E6%B2%90%E6%A8%82%E5%92%96%E5%95%A1-%E6%96%B0%E7%94%9F%E5%BA%97
429,金大鋤壽喜燒SUKIYAKI 三創店,4.4,臺北市中正區市民大道三段2號9樓,https://ifoodie.tw/restaurant/5e00707e8c906d4101c29d14-%E9%87%91%E5%A4%A7%E9%8B%A4%E5%A3%BD%E5%96%9C%E7%87%92SUKIYAKI-%E4%B8%89%E5%89%B5%E5%BA%97
430,濟南牛肉麵,4.5,臺北市中正區濟南路二段60之3號,https://ifoodie.tw/restaurant/559d7f12c03a103ee86c8074-%E6%BF%9F%E5%8D%97%E7%89%9B%E8%82%89%E9%BA%B5
431,和園川味小吃,4.2,臺北市中正區紹興南街5之2號,https://ifoodie.tw/restaurant/5e6636168c906d1cb08dc56c-%E5%92%8C%E5%9C%92%E5%B7%9D%E5%91%B3%E5%B0%8F%E5%90%83
432,貳家桌遊 復興北店,4.8,臺北市松山區長安東路二段215號10樓,https://ifoodie.tw/restaurant/5fe88070226139643cb57528-%E8%B2%B3%E5%AE%B6%E6%A1%8C%E9%81%8A-%E5%BE%A9%E8%88%88%E5%8C%97%E5%BA%97
433,北平上園樓,4.0,臺北市中正區林森南路4號,https://ifoodie.tw/restaurant/559d9d25c03a103ee86c90bc-%E5%8C%97%E5%B9%B3%E4%B8%8A%E5%9C%92%E6%A8%93
434,咖啡學人-老傑克 The Cafeist & Old Jack,4.6,臺北市中正區金門街4號,https://ifoodie.tw/restaurant/5d9c96c2226139118e284dce-%E5%92%96%E5%95%A1%E5%AD%B8%E4%BA%BA-%E8%80%81%E5%82%91%E5%85%8B-The-Cafeist
435,九日咖啡 自家烘焙咖啡館（二店）,4.6,臺北市中正區青島西路11號,https://ifoodie.tw/restaurant/5e5299f2d6895d05417d58df-%E4%B9%9D%E6%97%A5%E5%92%96%E5%95%A1-%E8%87%AA%E5%AE%B6%E7%83%98%E7%84%99%E5%92%96%E5%95%A1%E9%A4%A8%EF%BC%88%E4%BA%8C%E5%BA%97%EF%BC%89
436,戰醬燒肉,4.4,臺北市中正區羅斯福路三段316巷7之3號,https://ifoodie.tw/restaurant/5b5a0ed12756dd1ee91b66fd-%E6%88%B0%E9%86%AC%E7%87%92%E8%82%89
437,INTERMISSION 中場休息 Cafe'',4.6,臺北市中正區汀州路三段149號1樓,https://ifoodie.tw/restaurant/609b9c87781cc014308fa6d2-INTERMISSION-%E4%B8%AD%E5%A0%B4%E4%BC%91%E6%81%AF-Ca
438,animate cafe 台北北門店,4.0,臺北市中正區博愛路7號1樓,https://ifoodie.tw/restaurant/61c327c57cc7fc5581a5f743-animate-cafe-%E5%8F%B0%E5%8C%97%E5%8C%97%E9%96%80%E5%BA%97
439,周記手工家常麵,4.2,臺北市中正區漢口街一段80巷12之5號,https://ifoodie.tw/restaurant/5633b18b2756dd46cfcfdbf0-%E5%91%A8%E8%A8%98%E6%89%8B%E5%B7%A5%E5%AE%B6%E5%B8%B8%E9%BA%B5
440,Caviar café+ brunch 魚子醬咖啡,4.6,臺北市中正區齊東街68號,https://ifoodie.tw/restaurant/5d18b1e88c906d4dd4aeb049-Caviar-caf%C3%A9%2B-brunch-
441,城中豆花伯五十年老店,4.1,臺北市中正區漢口街一段80巷,https://ifoodie.tw/restaurant/559d43ccc03a103ee86c59d6-%E5%9F%8E%E4%B8%AD%E8%B1%86%E8%8A%B1%E4%BC%AF%E4%BA%94%E5%8D%81%E5%B9%B4%E8%80%81%E5%BA%97
442,我不怕你泰胖,4.2,臺北市中正區中華路二段75巷1弄13號,https://ifoodie.tw/restaurant/61c0018e8282871fb23791da-%E6%88%91%E4%B8%8D%E6%80%95%E4%BD%A0%E6%B3%B0%E8%83%96
443,Hamster Dessert 倉鼠甜點工作室,4.6,臺北市中正區杭州南路一段14之7號,https://ifoodie.tw/restaurant/5b71b83823679c72bd0a2b8c-Hamster-Dessert-%E5%80%89%E9%BC%A0%E7%94%9C%E9%BB%9E
444,樂雅樂家庭餐廳,3.7,臺北市中正區許昌街19號,https://ifoodie.tw/restaurant/559d15c4c03a103ee86c3bfa-%E6%A8%82%E9%9B%85%E6%A8%82%E5%AE%B6%E5%BA%AD%E9%A4%90%E5%BB%B3
