store_name,create_time,phone_number,address,total_score,business_hour,distance,latitude_longitude,url,is_appointed_store,is_unknown_store
聚聚,2022-10-05 12:01:32,0223096999,臺北市中正區重慶南路二段92號,4.4,"3:11301400,3:17302200,4:11301400,4:17302200,5:11301400,5:17302200,6:11301400,6:17302200,7:11301400,7:17302200,1:11301400,1:17302200,2:11301400,2:17302200",,,https://ifoodie.tw/restaurant/607d926d7cc7fc4e195dcc68-%E8%81%9A%E8%81%9A,0,0
田舍手打麵(南門店),2022-10-05 12:01:38,0223895099,臺北市中正區中華路二段75巷21號,4.2,"3:11301400,3:16302000,4:11301400,4:16302000,5:11301400,5:16302000,6:11301400,6:16302000,1:11301400,1:16302000,2:11301400,2:16302000",,,https://ifoodie.tw/restaurant/5f26cbd12756dd3a9c8e13d0-%E7%94%B0%E8%88%8D%E6%89%8B%E6%89%93%E9%BA%B5(%E5%8D%97%E9%96%80%E5%BA%97),0,0
正宗老店福州麵,2022-10-05 12:01:43,999,臺北市中正區中華路二段315巷89號,3.3,"3:00000100,3:15000000,4:00000100,4:15000000,5:00000100,5:15000000,6:00000100,6:15000000,7:15000000,7:00000100,1:00000100,2:15000000",,,https://ifoodie.tw/restaurant/61c33bb7cd995719b80f8042-%E6%AD%A3%E5%AE%97%E8%80%81%E5%BA%97%E7%A6%8F%E5%B7%9E%E9%BA%B5,0,0
梅老闆 飯麵食堂,2022-10-05 12:01:47,0223961690,臺北市中正區羅斯福路一段58巷28號,4.4,"3:11001400,3:17302000,4:11001400,4:17302000,5:11001400,5:17302000,1:11001400,1:17302000,2:11001400,2:17302000",,,https://ifoodie.tw/restaurant/5f24c5eb8c906d56cccf1308-%E6%A2%85%E8%80%81%E9%97%86-%E9%A3%AF%E9%BA%B5%E9%A3%9F%E5%A0%82,0,0
canteenM Bar,2022-10-05 12:01:52,0277414283,台北市中正區中華路一段3號2F,999,,,,https://ifoodie.tw/restaurant/5f237ffc8c906d6cd91a5c80-canteenM-Bar,0,0
陸軍聯誼廳(孫立人將軍官邸 ),2022-10-05 12:01:57,0223216910,臺北市中正區南昌路一段136號,4.4,"3:11301400,3:17302100,4:11301400,4:17302100,5:11301400,5:17302100,6:11301400,6:17302100,7:11301400,7:17302100,2:11301400,2:17302100",,,https://ifoodie.tw/restaurant/5a219a1d2756dd68a7f09362-%E9%99%B8%E8%BB%8D%E8%81%AF%E8%AA%BC%E5%BB%B3(%E5%AD%AB%E7%AB%8B%E4%BA%BA%E5%B0%87%E8%BB%8D%E5%AE%98%E9%82%B8-),0,0
スシロー壽司郎 台北公館店,2022-10-05 12:02:03,0223622766,臺北市中正區羅斯福路四段68號2樓,4.1,"3:11002230,4:11002230,5:11002230,6:11002230,7:11002230,1:11002230,2:11002230",,,https://ifoodie.tw/restaurant/5ec53d2d2756dd0432ab2104-%E3%82%B9%E3%82%B7%E3%83%AD%E3%83%BC%E5%A3%BD%E5%8F%B8%E9%83%8E-%E5%8F%B0%E5%8C%97%E5%85%AC%E9%A4%A8%E5%BA%97,0,0
光點珈琲時光 華山店,2022-10-05 12:02:08,0223940670,臺北市中正區八德路一段1號,4.0,"3:11301830,4:11301830,5:11301830,6:11301830,7:11301830,1:11301830,2:11301830",,,https://ifoodie.tw/restaurant/559d633ec03a103ee86c6d8c-%E5%85%89%E9%BB%9E%E7%8F%88%E7%90%B2%E6%99%82%E5%85%89-%E8%8F%AF%E5%B1%B1%E5%BA%97,0,0
閒酥雞總店,2022-10-05 12:02:13,0223213739,臺北市中正區南昌路一段108巷1號,4.4,"3:18002200,4:16302200,5:18002200,6:16302200,1:18002200,2:16302200",,,https://ifoodie.tw/restaurant/5f15a8922756dd59963b7e5b-%E9%96%92%E9%85%A5%E9%9B%9E%E7%B8%BD%E5%BA%97,0,0
涮乃葉 寶慶遠百店,2022-10-05 12:02:18,0223611258,臺北市中正區寶慶路32號6樓,4.1,"3:11002130,4:11002130,5:11002200,6:11002200,7:11002130,1:11002130,2:11002130",,,https://ifoodie.tw/restaurant/5f11b43a2756dd1a48d1b98b-%E6%B6%AE%E4%B9%83%E8%91%89-%E5%AF%B6%E6%85%B6%E9%81%A0%E7%99%BE%E5%BA%97,0,0
順興冰果室,2022-10-05 12:02:22,0223412210,臺北市中正區牯嶺街5巷1號,4.3,"3:12002200,4:12002200,5:12002200,6:12002200,7:12002200,1:12002200,2:12002200",,,https://ifoodie.tw/restaurant/5f0c6e0c2756dd30af37e73c-%E9%A0%86%E8%88%88%E5%86%B0%E6%9E%9C%E5%AE%A4,0,0
以利泡泡冰,2022-10-05 12:02:27,0223690690,臺北市大安區羅斯福路三段316巷8弄內,3.5,"3:11002220,4:11002220,5:11002220,6:11002220,7:11002220,1:11002220,2:11002220",,,https://ifoodie.tw/restaurant/55a67b8bc03a104df53ca5ba-%E4%BB%A5%E5%88%A9%E6%B3%A1%E6%B3%A1%E5%86%B0,0,0
咖啡弄 (站前店),2022-10-05 12:02:32,0223883000,臺北市中正區館前路18號,3.6,"3:11302000,4:11302000,5:11302000,6:11302000,7:11302000,1:11302000,2:11302000",,,https://ifoodie.tw/restaurant/559daf76c03a103ee86c9b3f-%E5%92%96%E5%95%A1%E5%BC%84-(%E7%AB%99%E5%89%8D%E5%BA%97),0,0
七十二牛肉麵,2022-10-05 12:02:37,0223934095,臺北市中正區濟南路二段71號,4.1,"3:11301430,3:17002030,4:11301430,4:17002030,5:11301430,5:17002030,6:11301430,6:17002030,7:11301430,7:17002030,2:11301430,2:17002030",,,https://ifoodie.tw/restaurant/559d81eac03a103ee86c81c5-%E4%B8%83%E5%8D%81%E4%BA%8C%E7%89%9B%E8%82%89%E9%BA%B5,0,0
呷飯團,2022-10-05 12:02:43,0939910195,臺北市中正區羅斯福路四段78巷2弄2號,4.0,"3:06001300,4:06001300,5:06001300,1:06001300,2:06001300",,,https://ifoodie.tw/restaurant/5ebab11e2756dd5ff25cbca0-%E5%91%B7%E9%A3%AF%E5%9C%98,0,0
味覺の感動,2022-10-05 12:02:47,0223510909,臺北市中正區忠孝東路二段30號,4.3,"3:10301900,4:10301900,5:10301900,6:10301800,7:10301800,1:10301900,2:10301900",,,https://ifoodie.tw/restaurant/61400805873d791f09f650c3-%E5%91%B3%E8%A6%BA%E3%81%AE%E6%84%9F%E5%8B%95,0,0
翠庭 (天成大飯店),2022-10-05 12:02:52,0223120000,臺北市中正區忠孝西路一段43號,3.4,"3:11301430,3:17302130,4:11301430,4:17302130,5:11301430,5:17302130,6:11301430,6:17302130,7:11301430,7:17302130,1:11301430,1:17302130,2:11301430,2:17302130",,,https://ifoodie.tw/restaurant/559d7347c03a103ee86c795f-%E7%BF%A0%E5%BA%AD-(%E5%A4%A9%E6%88%90%E5%A4%A7%E9%A3%AF%E5%BA%97),0,0
未來市 The Gala Asia,2022-10-05 12:02:58,0223955178,臺北市中正區八德路一段一號,4.2,"3:11002100,4:11002100,5:11002100,6:11002100,7:11002100,1:11002100,2:11002100",,,https://ifoodie.tw/restaurant/5d6402e8d6895d3b9fff1754-%E6%9C%AA%E4%BE%86%E5%B8%82-The-Gala-Asia,0,0
葉嘉美食小館 (東北斤餅),2022-10-05 12:03:02,0223677216,臺北市中正區汀州路二段207號,4.3,"3:11001400,3:17002000,4:11001400,4:17002000,5:11001400,5:17002000,6:11001400,6:17002000,1:11001400,1:17002000,2:11001400,2:17002000",,,https://ifoodie.tw/restaurant/55a5e142c03a102ec1415454-%E8%91%89%E5%98%89%E7%BE%8E%E9%A3%9F%E5%B0%8F%E9%A4%A8-(%E6%9D%B1%E5%8C%97%E6%96%A4%E9%A4%85),0,0
TASTy 西堤牛排 台北重慶南店,2022-10-05 12:03:07,0223708292,臺北市中正區重慶南路一段129號2F,4.2,"3:11301430,3:17302200,4:11301430,4:17302200,5:11301430,5:17302200,6:11301430,6:17302200,7:11301430,7:17302200,1:11301430,1:17302200,2:11301430,2:17302200",,,https://ifoodie.tw/restaurant/5af1e7212756dd6a5c7c1436-TASTy-%E8%A5%BF%E5%A0%A4%E7%89%9B%E6%8E%92-%E5%8F%B0%E5%8C%97%E9%87%8D%E6%85%B6%E5%8D%97%E5%BA%97,0,0
藍門咖啡,2022-10-05 12:03:12,0223657966,臺北市中正區汀州路二段150號一樓,4.5,"3:09001950,4:09001950,5:09001950,6:08001950,7:08001950,1:09001950,2:09001950",,,https://ifoodie.tw/restaurant/5ee8d5542756dd3f1ce427c7-%E8%97%8D%E9%96%80%E5%92%96%E5%95%A1,0,0
美妙山咖啡 My Cafe,2022-10-05 12:03:16,0277283577,臺北市中正區齊東街78號,4.4,"3:10001830,4:10001830,5:10001830,1:10001830,2:10001830",,,https://ifoodie.tw/restaurant/5cd1616b22613968d8236a79-%E7%BE%8E%E5%A6%99%E5%B1%B1%E5%92%96%E5%95%A1-My-Cafe,0,0
樂法 Le Phare - 正德店,2022-10-05 12:03:22,0223510093,臺北市中正區八德路一段82巷7號,4.1,"3:10002200,4:10002200,5:10002200,6:10002200,7:10002200,1:10002200,2:10002200",,,https://ifoodie.tw/restaurant/5ec31a478c906d1e0462d03b-%E6%A8%82%E6%B3%95-Le-Phare-%E6%AD%A3%E5%BE%B7%E5%BA%97,0,0
The Deli,2022-10-05 12:03:28,0223211818,臺北市中正區忠孝東路一段12號,3.9,"3:10001900,4:10001900,5:10001900,6:10001900,7:10001900,1:10001900,2:10001900",,,https://ifoodie.tw/restaurant/5edbb4d0d6895d75ef3ada3a-The-Deli,0,0
黃豆家,2022-10-05 12:03:32,0223320368,臺北市中正區中華路二段301巷2號,4.5,"4:14002300,5:14002300,6:14002300,7:14002300,1:14002300,2:14002300",,,https://ifoodie.tw/restaurant/596513f72756dd6e3969f2dc-%E9%BB%83%E8%B1%86%E5%AE%B6,0,0
好雞匯鹹水雞-公館旗艦店,2022-10-05 12:03:37,0922587672,台北市羅斯福路四段70-1號,3.8,"3:14302300,4:14302300,5:14302300,6:14302300,7:14302300,1:14302300,2:14302300",,,https://ifoodie.tw/restaurant/5ecd17bf2261394799ad163d-%E5%A5%BD%E9%9B%9E%E5%8C%AF%E9%B9%B9%E6%B0%B4%E9%9B%9E-%E5%85%AC%E9%A4%A8%E6%97%97%E8%89%A6%E5%BA%97,0,0
寧波排骨大王,2022-10-05 12:03:42,0223972049,臺北市中正區寧波東街14號,3.8,"3:10002030,4:10002030,5:10002030,6:10002030,7:10002030,1:10002030,2:10002030",,,https://ifoodie.tw/restaurant/57910f742756dd01dcf7d5fd-%E5%AF%A7%E6%B3%A2%E6%8E%92%E9%AA%A8%E5%A4%A7%E7%8E%8B,0,0
賢記牛肉(丸)河粉 海鮮麵疙瘩,2022-10-05 12:03:46,0223432369,臺北市中正區南昌路一段59巷15號,4.0,"3:10301400,3:17002030,4:10301400,4:17002030,5:10301400,5:17002030,6:10301400,6:17002030,1:10301400,1:17000000,2:00000830,2:10301400,2:17002030",,,https://ifoodie.tw/restaurant/5b4b8d642756dd51fb84736b-%E8%B3%A2%E8%A8%98%E7%89%9B%E8%82%89(%E4%B8%B8)%E6%B2%B3%E7%B2%89-%E6%B5%B7%E9%AE%AE%E9%BA%B5%E7%96%99%E7%98%A9,0,0
正宗台南意麵,2022-10-05 12:03:51,0223224918,臺北市中正區鎮江街7之1號,4.4,"3:11001400,4:11001400,5:11001400,1:11001400,2:11001400",,,https://ifoodie.tw/restaurant/58e4cb9c23679c57aa601d8c-%E6%AD%A3%E5%AE%97%E5%8F%B0%E5%8D%97%E6%84%8F%E9%BA%B5,0,0
捌玖玖滷肉飯,2022-10-05 12:03:56,0223961060,臺北市中正區南昌路一段59巷43號,3.5,"3:11302040,4:11302040,5:11302040,6:11302040,1:11302040,2:11302040",,,https://ifoodie.tw/restaurant/5ec1f6aad6895d3d21cd39b2-%E6%8D%8C%E7%8E%96%E7%8E%96%E6%BB%B7%E8%82%89%E9%A3%AF,0,0
小松鍋燒麵,2022-10-05 12:04:01,0223964976,臺北市中正區南昌路一段59巷18號,3.9,"3:10001500,3:16302000,4:10001500,4:16302000,5:10001500,5:16302000,1:10001500,1:16302000,2:10001500,2:16302000",,,https://ifoodie.tw/restaurant/5ec29b12d6895d3d21cd71bd-%E5%B0%8F%E6%9D%BE%E9%8D%8B%E7%87%92%E9%BA%B5,0,0
百八魚場,2022-10-05 12:04:05,0223414888,臺北市中正區忠孝東路一段152號,4.0,"3:11002100,4:11002100,5:11002100,6:11002100,7:11002100,1:11002100,2:11002100",,,https://ifoodie.tw/restaurant/559d36d5c03a103ee86c518a-%E7%99%BE%E5%85%AB%E9%AD%9A%E5%A0%B4,0,0
華王排骨,2022-10-05 12:04:10,0223672511,臺北市中正區重慶南路三段83號,4.4,"3:10301430,3:16302030,4:10301430,4:16302030,5:10301430,5:16302030,6:10301430,6:16302030,1:10301430,1:16302030,2:10301430,2:16302030",,,https://ifoodie.tw/restaurant/58f655a52756dd27418b4e32-%E8%8F%AF%E7%8E%8B%E6%8E%92%E9%AA%A8,0,0
Dear Leslie café,2022-10-05 12:04:15,0226188266,臺北市中正區民生東路二段93巷2號,4.9,"6:13001830,7:13001830,",,,https://ifoodie.tw/restaurant/5eb95fa32756dd7fed6a3ec1-Dear-Leslie-caf%C3%A9,0,0
高三孝碳烤吐司,2022-10-05 12:04:20,0223225918,臺北市中正區南昌路一段31巷11之4號,4.1,"3:07001400,4:07001400,5:07001400,6:07001400,7:07001400,1:07001400,",,,https://ifoodie.tw/restaurant/559dd0f7c03a103ee86caed6-%E9%AB%98%E4%B8%89%E5%AD%9D%E7%A2%B3%E7%83%A4%E5%90%90%E5%8F%B8,0,0
噽香鐵板燒便當,2022-10-05 12:04:24,0223940813,臺北市中正區八德路一段82巷9弄9號1樓,3.7,"3:10302030,4:10302030,5:10302030,6:10302030,1:10302030,2:10302030",,,https://ifoodie.tw/restaurant/5ead81db2756dd3c8f896a7d-%E5%99%BD%E9%A6%99%E9%90%B5%E6%9D%BF%E7%87%92%E4%BE%BF%E7%95%B6,0,0
阿姨米粉湯,2022-10-05 12:04:28,0910363198,臺北市中正區中華路二段455號,4.3,"3:07001700,5:07001700,6:07001700,7:07001700,1:07001700,2:07001700",,,https://ifoodie.tw/restaurant/5ea83bdf2756dd2a65bb8a89-%E9%98%BF%E5%A7%A8%E7%B1%B3%E7%B2%89%E6%B9%AF,0,0
小確幸紅茶牛奶合作社,2022-10-05 12:04:33,0233221612,臺北市中正區八德路一段1號,3.4,"3:11001930,4:11001930,5:11001930,6:11002000,7:11002000,1:11001930,2:11001930",,,https://ifoodie.tw/restaurant/559d6334c03a103ee86c6d75-%E5%B0%8F%E7%A2%BA%E5%B9%B8%E7%B4%85%E8%8C%B6%E7%89%9B%E5%A5%B6%E5%90%88%E4%BD%9C%E7%A4%BE,0,0
ALCICCHETTO義麵坊小酒館,2022-10-05 12:04:38,0223951700,臺北市中正區八德路一段40號,4.2,"3:12001430,3:17300000,4:12001430,4:17300000,5:00000100,5:12001430,5:17300000,6:00000100,6:12001430,6:17300000,7:12001430,7:17300000,1:12001430,1:17300000,2:12001430,2:17300000",,,https://ifoodie.tw/restaurant/580f9fa32756dd6782d9eb9c-ALCICCHETTO%E7%BE%A9%E9%BA%B5%E5%9D%8A%E5%B0%8F%E9%85%92%E9%A4%A8,0,0
煎台兄弟,2022-10-05 12:04:45,0980209780,臺北市中正區寧波西街88號,4.5,"3:11001400,3:17302000,4:11001400,4:17302000,5:11001400,5:17302000,6:11001400,6:17302000,7:11001400,2:11001400,2:17302000",,,https://ifoodie.tw/restaurant/5da2e8e9d6895d12cbeb53d4-%E7%85%8E%E5%8F%B0%E5%85%84%E5%BC%9F,0,0
吉恩日輕食。咖啡,2022-10-05 12:04:51,0223415553,臺北市中正區杭州南路一段109號,4.2,"3:11001400,3:17002000,4:11001400,4:17002000,5:11001400,5:17002000,6:11001400,6:17002000,1:11001400,1:17002000,2:11001400,2:17002000",,,https://ifoodie.tw/restaurant/59e0266f23679c7d0e336cc4-%E5%90%89%E6%81%A9%E6%97%A5%E8%BC%95%E9%A3%9F%E3%80%82%E5%92%96%E5%95%A1,0,0
阿輝現炒黃牛肉,2022-10-05 12:04:57,999,臺北市中正區中華路二段303巷16號,4.3,"3:16002230,4:16002230,5:16002230,6:16002230,1:16002230,2:16002230",,,https://ifoodie.tw/restaurant/5e95c7012756dd608be00f68-%E9%98%BF%E8%BC%9D%E7%8F%BE%E7%82%92%E9%BB%83%E7%89%9B%E8%82%89,0,0
萬里香肉包饅頭專賣店,2022-10-05 12:05:01,0223314244,臺北市中正區武昌街一段61號,3.8,"3:06001930,4:06001930,5:06001930,6:06001145,1:06001930,2:06001930",,,https://ifoodie.tw/restaurant/5e90460b2261396318d3c2d6-%E8%90%AC%E9%87%8C%E9%A6%99%E8%82%89%E5%8C%85%E9%A5%85%E9%A0%AD%E5%B0%88%E8%B3%A3%E5%BA%97,0,0
古早味煎餃,2022-10-05 12:05:06,999,臺北市中正區羅斯福路四段108巷4之2號,4.2,"3:16302330,4:16302330,5:16302330,6:16302330,7:16302330,1:16002330,2:16302330",,,https://ifoodie.tw/restaurant/61f2b496a627283e60928c9b-%E5%8F%A4%E6%97%A9%E5%91%B3%E7%85%8E%E9%A4%83,0,0
油豆腐細粉,2022-10-05 12:05:12,0223117021,臺北市中正區公園路28之2號,4.2,"3:11002000,4:11002000,5:11002000,1:11002000,2:11002000",,,https://ifoodie.tw/restaurant/5f9a2bda8c906d780213088e-%E6%B2%B9%E8%B1%86%E8%85%90%E7%B4%B0%E7%B2%89,0,0
南機場沙威瑪,2022-10-05 12:05:17,0928326521,臺北市中正區中華路二段313巷和315巷之間,2.7,"3:17002230,4:17002230,5:17002300,6:17002300,7:17002230,1:17002230,2:17002230",,,https://ifoodie.tw/restaurant/559d7f7bc03a103ee86c809b-%E5%8D%97%E6%A9%9F%E5%A0%B4%E6%B2%99%E5%A8%81%E7%91%AA,0,0
艾搗蛋手工蛋餅,2022-10-05 12:05:22,0223515705,臺北市中正區紹興南街4之2號,3.2,"3:06301800,4:06301800,5:06301800,6:07001330,7:07001330,1:06301800,2:06301800",,,https://ifoodie.tw/restaurant/564179f6699b6e2cacd6f3c0-%E8%89%BE%E6%90%97%E8%9B%8B%E6%89%8B%E5%B7%A5%E8%9B%8B%E9%A4%85,0,0
南門豬腳,2022-10-05 12:05:26,0918269650,臺北市中正區福州街5號,4.1,"3:11001900,4:11001900,5:11001900,6:11001400,1:11001900,2:11001900",,,https://ifoodie.tw/restaurant/5d765959226139388c402e3d-%E5%8D%97%E9%96%80%E8%B1%AC%E8%85%B3,0,0
劑院 Dose cuisine & malt,2022-10-05 12:05:31,0223412859,臺北市中正區愛國東路18號,4.5,"3:18000000,4:00000100,4:18000000,5:00000100,5:18000000,6:00000200,6:18000000,7:18000000,7:00000200,1:00000100,1:18000000,2:00000100",,,https://ifoodie.tw/restaurant/622f65e1873d7956ef746e6c-%E5%8A%91%E9%99%A2-Dose-cuisine-%26-ma,0,0
大福利排骨大王,2022-10-05 12:05:37,0223651009,臺北市中正區羅斯福路三段286巷12號,3.8,"3:11002030,4:11002030,5:11002030,6:11002030,7:11002030,1:11002030,2:11002030",,,https://ifoodie.tw/restaurant/55a57db6c03a10241de66ae4-%E5%A4%A7%E7%A6%8F%E5%88%A9%E6%8E%92%E9%AA%A8%E5%A4%A7%E7%8E%8B,0,0
三鱻食府,2022-10-05 12:05:41,0223278309,臺北市中正區紹興南街15號,4.4,"3:11301400,3:17302030,4:11301400,4:17302030,5:11301400,5:17302030,6:11301400,6:17302030,7:11301400,7:17302030,1:11301400,1:17302030,2:11301400,2:17302030",,,https://ifoodie.tw/restaurant/559d051ac03a103ee86c3434-%E4%B8%89%E9%B1%BB%E9%A3%9F%E5%BA%9C,0,0
趙記菜肉餛飩大王,2022-10-05 12:05:46,0223811007,臺北市中正區桃源街5號,3.5,"3:08002130,4:08002130,5:08002130,6:08002130,7:08002130,1:08002130,2:08002130",,,https://ifoodie.tw/restaurant/559d4d64c03a103ee86c600a-%E8%B6%99%E8%A8%98%E8%8F%9C%E8%82%89%E9%A4%9B%E9%A3%A9%E5%A4%A7%E7%8E%8B,0,0
劉家魷魚羹,2022-10-05 12:05:51,0223038677,臺北市中正區汀州路一段277號,4.0,"3:11301430,3:17002030,4:11301430,4:17002030,5:11301430,5:17002030,6:11301430,6:17002030,7:11301430,7:17002030,1:11301430,1:17002030,2:11301430,2:17002030",,,https://ifoodie.tw/restaurant/61c0ae09873d79174c6b3c96-%E5%8A%89%E5%AE%B6%E9%AD%B7%E9%AD%9A%E7%BE%B9,0,0
土貓商號 Turkish Kedi,2022-10-05 12:05:57,0928003070,臺北市中正區汀州路三段104巷6號,4.4,"3:14302330,4:14302330,5:14302330,6:14302330,7:14302330,1:14302330,2:14302330",,,https://ifoodie.tw/restaurant/5e947aacd6895d5269fa940b-%E5%9C%9F%E8%B2%93%E5%95%86%E8%99%9F-Turkish-Kedi,0,0
吉野烤肉飯 南陽店,2022-10-05 12:06:03,0223710179,臺北市中正區公園路20巷8號,3.9,"3:09001830,4:09001830,5:09001830,6:09001830,1:09001830,2:09001830",,,https://ifoodie.tw/restaurant/5e6a45bc2756dd355a1d1826-%E5%90%89%E9%87%8E%E7%83%A4%E8%82%89%E9%A3%AF-%E5%8D%97%E9%99%BD%E5%BA%97,0,0
日本清華軒,2022-10-05 12:06:07,0963767212,臺北市中正區羅斯福路四段92號之20攤位,4.0,"3:11301900,4:11301900,5:11301900,6:11301900,7:11301900,2:11301900",,,https://ifoodie.tw/restaurant/559dd242c03a103ee86caf8e-%E6%97%A5%E6%9C%AC%E6%B8%85%E8%8F%AF%E8%BB%92,0,0
樂亭麵,2022-10-05 12:06:12,0223215069,臺北市中正區林森南路61巷13號,3.8,"3:11002100,4:11002100,5:11002100,6:11002100,7:11002100,1:11002100,2:11002100",,,https://ifoodie.tw/restaurant/5888e8e32756dd64a50bc10d-%E6%A8%82%E4%BA%AD%E9%BA%B5,0,0
華山町餐酒館,2022-10-05 12:06:16,0223511518,臺北市中正區八德路一段34號,4.1,"3:11301400,3:14301700,3:18002100,4:11301400,4:14301700,4:18002100,5:11301400,5:14301700,5:18002100,6:11301400,6:14301700,6:18002100,7:11301400,7:14301700,7:18002100,1:11301400,1:14301700,1:18002100,2:11301400,2:14301700,2:18002100",,,https://ifoodie.tw/restaurant/6094ff3fa6272807f9477a42-%E8%8F%AF%E5%B1%B1%E7%94%BA%E9%A4%90%E9%85%92%E9%A4%A8,0,0
禾甲蒸豆腐食堂「原-呷臭彈現蒸臭豆腐」,2022-10-05 12:06:21,0223019448,臺北市中正區中華路二段311巷15號,4.6,"3:16302300,4:16302300,5:16302300,6:16302300,7:16302300,1:16302300,2:16302300",,,https://ifoodie.tw/restaurant/559d88d8c03a103ee86c854e-%E7%A6%BE%E7%94%B2%E8%92%B8%E8%B1%86%E8%85%90%E9%A3%9F%E5%A0%82%E3%80%8C%E5%8E%9F-%E5%91%B7%E8%87%AD%E5%BD%88%E7%8F%BE%E8%92%B8%E8%87%AD%E8%B1%86%E8%85%90%E3%80%8D,0,0
初韻-好韻茶TrueWin 台北站前店,2022-10-05 12:06:26,0223830368,臺北市中正區信陽街11之2號,4.7,"3:10002100,4:10002100,5:10002100,6:11002100,7:11002100,1:10002100,2:10002100",,,https://ifoodie.tw/restaurant/5c7a7e14f524685b94bfdc78-%E5%88%9D%E9%9F%BB-%E5%A5%BD%E9%9F%BB%E8%8C%B6TrueWin-%E5%8F%B0%E5%8C%97%E7%AB%99%E5%89%8D%E5%BA%97,0,0
十二巷拉麵,2022-10-05 12:06:31,0223681922,臺北市中正區羅斯福路四段12巷1號,3.7,"3:11001500,3:16302200,4:11001500,4:16302200,5:11001500,5:16302200,6:11002200,7:11002200,1:11001500,1:16302200,2:11001500,2:16302200",,,https://ifoodie.tw/restaurant/559d8228c03a103ee86c81dd-%E5%8D%81%E4%BA%8C%E5%B7%B7%E6%8B%89%E9%BA%B5,0,0
狂愛咖哩 Just Love Curry,2022-10-05 12:06:35,0223626066,臺北市中正區汀州路三段164號,3.3,"3:11002200,4:11002200,5:11002200,6:11002200,7:11002200,1:11002200,2:11002200",,,https://ifoodie.tw/restaurant/5e27ba85d6895d7f796d9b19-%E7%8B%82%E6%84%9B%E5%92%96%E5%93%A9-Just-Love-Curry,0,0
人性空間 總店,2022-10-05 12:06:40,0938957211,臺北市中正區羅斯福路三段286巷4弄1之1號,4.3,"3:11002300,4:11002300,5:11002300,6:11002300,7:11002300,1:11002300,2:11002300",,,https://ifoodie.tw/restaurant/5cdbc4c422613973b56ca9b0-%E4%BA%BA%E6%80%A7%E7%A9%BA%E9%96%93-%E7%B8%BD%E5%BA%97,0,0
小食糖sugar bistro /環浪商號,2022-10-05 12:06:45,0223965965,臺北市中正區信義路二段181巷3號,4.7,"3:10001800,4:10001800,5:10001800,6:10001800,7:10001800,1:10001800,2:10001800",,,https://ifoodie.tw/restaurant/559d0729c03a103ee86c351d-%E5%B0%8F%E9%A3%9F%E7%B3%96sugar-bistro-%2F%E7%92%B0%E6%B5%AA%E5%95%86,0,0
北海漁村,2022-10-05 12:06:49,0223576188,臺北市中正區杭州南路一段8號,4.1,"3:11301400,3:17302100,4:11301400,4:17302100,5:11301400,5:17302100,6:11301400,6:17302100,7:11301400,7:17302100,1:11301400,1:17302100,2:11301400,2:17302100",,,https://ifoodie.tw/restaurant/559d19f8c03a103ee86c3e8b-%E5%8C%97%E6%B5%B7%E6%BC%81%E6%9D%91,0,0
三米三小館,2022-10-05 12:06:55,0223676367,臺北市中正區羅斯福路三段286巷4弄12號,4.2,"3:11001430,3:17002100,4:11001430,4:17002100,5:11001430,5:17002100,6:11001430,6:17002100,7:11001430,7:17002100,1:11001430,1:17002100,2:11001430,2:17002100",,,https://ifoodie.tw/restaurant/5d157a4c8c906d181dff5657-%E4%B8%89%E7%B1%B3%E4%B8%89%E5%B0%8F%E9%A4%A8,0,0
怡客咖啡 站前店,2022-10-05 12:07:00,0223712060,臺北市中正區忠孝西路一段39號,4.0,"3:07001800,4:07001800,5:07001800,6:07001800,7:07001800,1:07001800,2:07001800",,,https://ifoodie.tw/restaurant/5ca19221f524680929fed6f6-%E6%80%A1%E5%AE%A2%E5%92%96%E5%95%A1-%E7%AB%99%E5%89%8D%E5%BA%97,0,0
1789 Café,2022-10-05 12:07:04,0233222089,臺北市中正區仁愛路二段97之1號,4.4,"3:11001900,4:11001900,5:11001900,6:11001900,7:11001900,2:11001900",,,https://ifoodie.tw/restaurant/559d2e34c03a103ee86c4bc8-1789-Caf%C3%A9,0,0
樺達奶茶,2022-10-05 12:07:08,0973851020,台北市中正區忠孝西路一段47號,2.8,"3:10302130,4:10302130,5:10302130,6:10302130,7:10302130,1:10302130,2:10302130",,,https://ifoodie.tw/restaurant/58a1131e23679c432ba2d559-%E6%A8%BA%E9%81%94%E5%A5%B6%E8%8C%B6,0,0
瑪德蓮書店咖啡,2022-10-05 12:07:13,0223655980,臺北市中正區汀州路三段192號B1,4.2,"3:12002200,4:12002200,5:12002200,6:12002200,7:12002200,1:12002200,2:12002200",,,https://ifoodie.tw/restaurant/559d6eccc03a103ee86c75e7-%E7%91%AA%E5%BE%B7%E8%93%AE%E6%9B%B8%E5%BA%97%E5%92%96%E5%95%A1,0,0
前鎮水產-海霸王 德立莊店,2022-10-05 12:07:18,0223111577,臺北市中正區延平南路110號B1,4.0,"3:11002100,4:11002100,5:11002100,6:11002100,7:11002100,1:11002100,2:11002100",,,https://ifoodie.tw/restaurant/5c68b7032261391960494a09-%E5%89%8D%E9%8E%AE%E6%B0%B4%E7%94%A2-%E6%B5%B7%E9%9C%B8%E7%8E%8B-%E5%BE%B7%E7%AB%8B%E8%8E%8A%E5%BA%97,0,0
