id,餐廳名稱, 餐廳評價,餐廳地址,餐廳連結
115,新馬辣經典鴛鴦鍋-公館店,4.5,臺北市中正區汀州路三段295號,https://ifoodie.tw/restaurant/5cb09f202756dd4c17072f53-%E6%96%B0%E9%A6%AC%E8%BE%A3%E7%B6%93%E5%85%B8%E9%B4%9B%E9%B4%A6%E9%8D%8B-%E5%85%AC%E9%A4%A8%E5%BA%97
116,恆記港式燒臘,3.6,臺北市中正區開封街一段29號,https://ifoodie.tw/restaurant/6273d0ba7cc7fc43a84e4b9b-%E6%81%86%E8%A8%98%E6%B8%AF%E5%BC%8F%E7%87%92%E8%87%98
117,桔子早午餐,4.8,臺北市中正區青島東路21之8號,https://ifoodie.tw/restaurant/62a0a39e7cc7fc0abdb492ad-%E6%A1%94%E5%AD%90%E6%97%A9%E5%8D%88%E9%A4%90
118,阿春涼麵,4.3,臺北市中正區中華路二段401號,https://ifoodie.tw/restaurant/592b11232756dd474fdd59af-%E9%98%BF%E6%98%A5%E6%B6%BC%E9%BA%B5
119,台北凱撒大飯店,4.0,臺北市中正區忠孝西路一段38號,https://ifoodie.tw/restaurant/62948203781cc0417ab3ed8b-%E5%8F%B0%E5%8C%97%E5%87%B1%E6%92%92%E5%A4%A7%E9%A3%AF%E5%BA%97
120,bonniesugar手作甜點店 森林店,3.8,臺北市中正區北平東路9號,https://ifoodie.tw/restaurant/5800c6902756dd3e1e8aaa1f-bonniesugar%E6%89%8B%E4%BD%9C%E7%94%9C%E9%BB%9E%E5%BA%97-%E6%A3%AE%E6%9E%97%E5%BA%97
121,niko bakery 日香高級吐司專門店 華山店,4.3,臺北市中正區忠孝東路二段23號1樓,https://ifoodie.tw/restaurant/61931165cd995766069452d4-niko-bakery-%E6%97%A5%E9%A6%99%E9%AB%98%E7%B4%9A%E5%90%90%E5%8F%B8%E5%B0%88%E9%96%80
122,華山-合掌村,4.5,臺北市中正區忠孝東路一段108號1樓,https://ifoodie.tw/restaurant/59bac4a32756dd5b884cfc1d-%E8%8F%AF%E5%B1%B1-%E5%90%88%E6%8E%8C%E6%9D%91
123,悄悄好食 杭州南店,4.2,臺北市中正區杭州南路一段11巷4號,https://ifoodie.tw/restaurant/5a0b2fde2756dd577bc73c53-%E6%82%84%E6%82%84%E5%A5%BD%E9%A3%9F-%E6%9D%AD%E5%B7%9E%E5%8D%97%E5%BA%97
124,茗捷印尼餐廳,4.0,臺北市中正區市民大道100號臺北地下街Y26,https://ifoodie.tw/restaurant/62abe444cd995712c4f29d35-%E8%8C%97%E6%8D%B7%E5%8D%B0%E5%B0%BC%E9%A4%90%E5%BB%B3
125,劉記川味牛肉麵,4.1,臺北市中正區羅斯福路三段316巷8弄6號,https://ifoodie.tw/restaurant/616b0945cd9957644f72f325-%E5%8A%89%E8%A8%98%E5%B7%9D%E5%91%B3%E7%89%9B%E8%82%89%E9%BA%B5
126,巧之味手工水餃,4.5,臺北市中正區濟南路二段6號,https://ifoodie.tw/restaurant/559d1509c03a103ee86c3b87-%E5%B7%A7%E4%B9%8B%E5%91%B3%E6%89%8B%E5%B7%A5%E6%B0%B4%E9%A4%83
127,Half coffee,4.8,臺北市中正區羅斯福路三段286巷4弄4號1樓,https://ifoodie.tw/restaurant/5e684faf22613924ff3eb9e7-Half-coffee
128,三統漢菓子 微風北車店,5.0,臺北市中正區北平西路3號臺北車站1樓微風廣場一樓近南二門,https://ifoodie.tw/restaurant/62986243873d79108828339f-%E4%B8%89%E7%B5%B1%E6%BC%A2%E8%8F%93%E5%AD%90-%E5%BE%AE%E9%A2%A8%E5%8C%97%E8%BB%8A%E5%BA%97
129,灌老闆,4.9,臺北市中正區紹興北街25號,https://ifoodie.tw/restaurant/61d8dff47cc7fc4a356d0012-%E7%81%8C%E8%80%81%E9%97%86
130,大黑松小倆口牛軋糖喜餅 博愛總店,4.5,臺北市中正區博愛路99號,https://ifoodie.tw/restaurant/603e47a2baf6d30aaf6da195-%E5%A4%A7%E9%BB%91%E6%9D%BE%E5%B0%8F%E5%80%86%E5%8F%A3%E7%89%9B%E8%BB%8B%E7%B3%96%E5%96%9C%E9%A4%85-%E5%8D%9A%E6%84%9B%E7%B8%BD%E5%BA%97
131,寧波生煎包,4.1,臺北市中正區羅斯福路一段59號,https://ifoodie.tw/restaurant/559db48cc03a103ee86c9dad-%E5%AF%A7%E6%B3%A2%E7%94%9F%E7%85%8E%E5%8C%85
132,蛋要酷 手工蛋餅專賣店,4.2,臺北市中正區信陽街26之4號,https://ifoodie.tw/restaurant/56f57e722756dd377d8608ae-%E8%9B%8B%E8%A6%81%E9%85%B7-%E6%89%8B%E5%B7%A5%E8%9B%8B%E9%A4%85%E5%B0%88%E8%B3%A3%E5%BA%97
133,達文西咖啡davincicoffee 溫州店,4.6,臺北市大安區溫州街58巷2號1F,https://ifoodie.tw/restaurant/58e683532756dd7a7c2b3dce-%E9%81%94%E6%96%87%E8%A5%BF%E5%92%96%E5%95%A1davincicoffee-%E6%BA%AB
134,水牛城美式炭烤牛排,4.4,臺北市中正區杭州南路二段94號,https://ifoodie.tw/restaurant/559d90dac03a103ee86c8a81-%E6%B0%B4%E7%89%9B%E5%9F%8E%E7%BE%8E%E5%BC%8F%E7%82%AD%E7%83%A4%E7%89%9B%E6%8E%92
135,雪王冰淇淋,4.4,臺北市中正區武昌街一段65號2樓,https://ifoodie.tw/restaurant/559dac4fc03a103ee86c9908-%E9%9B%AA%E7%8E%8B%E5%86%B0%E6%B7%87%E6%B7%8B
136,明星咖啡館,4.1,臺北市中正區武昌街一段5號2樓,https://ifoodie.tw/restaurant/559d3e78c03a103ee86c5667-%E6%98%8E%E6%98%9F%E5%92%96%E5%95%A1%E9%A4%A8
137,大戶屋 遠百寶慶店,3.9,臺北市中正區寶慶路32號B1,https://ifoodie.tw/restaurant/559d3357c03a103ee86c4f65-%E5%A4%A7%E6%88%B6%E5%B1%8B-%E9%81%A0%E7%99%BE%E5%AF%B6%E6%85%B6%E5%BA%97
138,秋嗨嗨冰店,4.9,臺北市中正區羅斯福路二段30巷11號,https://ifoodie.tw/restaurant/6121c756cd995770d0075e93-%E7%A7%8B%E5%97%A8%E5%97%A8%E5%86%B0%E5%BA%97
139,城中市場老牌牛肉拉麵大王,4.2,臺北市中正區重慶南路一段46巷7號,https://ifoodie.tw/restaurant/55a5ff2ac03a102ec1415d9e-%E5%9F%8E%E4%B8%AD%E5%B8%82%E5%A0%B4%E8%80%81%E7%89%8C%E7%89%9B%E8%82%89%E6%8B%89%E9%BA%B5%E5%A4%A7%E7%8E%8B
140,雹仔豆花 鹽滷豆花,4.3,臺北市中正區臨沂街27巷9之4號,https://ifoodie.tw/restaurant/61504260cd9957072b538363-%E9%9B%B9%E4%BB%94%E8%B1%86%E8%8A%B1-%E9%B9%BD%E6%BB%B7%E8%B1%86%E8%8A%B1
141,豆味行,3.9,臺北市中正區南昌路一段64號,https://ifoodie.tw/restaurant/559d0bc5c03a103ee86c374d-%E8%B1%86%E5%91%B3%E8%A1%8C
142,鷹流拉麵極匠,4.1,臺北市中正區汀州路三段104巷4號,https://ifoodie.tw/restaurant/55b927ab40b5e303a1d5634f-%E9%B7%B9%E6%B5%81%E6%8B%89%E9%BA%B5%E6%A5%B5%E5%8C%A0
143,溫咖哩 Wen Curry,4.8,臺北市中正區濟南路二段3號之八,https://ifoodie.tw/restaurant/6134a970a6272805a3865da9-%E6%BA%AB%E5%92%96%E5%93%A9-Wen-Curry
144,江蘇老宜記燒餅舖,4.2,臺北市中正區南昌路一段59巷14號,https://ifoodie.tw/restaurant/5a944cf32756dd6909e1fa7c-%E6%B1%9F%E8%98%87%E8%80%81%E5%AE%9C%E8%A8%98%E7%87%92%E9%A4%85%E8%88%96
145,成都抄手麵食 China Dumpling Noodle,4.4,臺北市中正區重慶南路一段46巷3號,https://ifoodie.tw/restaurant/5a5505752756dd2c5dec66b2-%E6%88%90%E9%83%BD%E6%8A%84%E6%89%8B%E9%BA%B5%E9%A3%9F-China-Dumplin
146,Paper St. Coffee 紙街咖啡,4.2,臺北市中正區八德路一段28號,https://ifoodie.tw/restaurant/559d8c9ac03a103ee86c87bb-Paper-St.-Coffee-%E7%B4%99%E8%A1%97%E5%92%96
147,合歡刀削麵館,4.4,臺北市大安區杭州南路二段55號2樓,https://ifoodie.tw/restaurant/559d1fafc03a103ee86c41da-%E5%90%88%E6%AD%A1%E5%88%80%E5%89%8A%E9%BA%B5%E9%A4%A8
148,防空洞｜補給站-健康餐盒（林森南店）,4.6,臺北市中正區林森南路3巷1號,https://ifoodie.tw/restaurant/628ba5588282874578b8fdab-%E9%98%B2%E7%A9%BA%E6%B4%9E%EF%BD%9C%E8%A3%9C%E7%B5%A6%E7%AB%99-%E5%81%A5%E5%BA%B7%E9%A4%90%E7%9B%92%EF%BC%88%E6%9E%97%E6%A3%AE%E5%8D%97%E5%BA%97%EF%BC%89
149,小飯館兒,3.6,臺北市中正區汀洲路三段202號,https://ifoodie.tw/restaurant/559d22b5c03a103ee86c43ce-%E5%B0%8F%E9%A3%AF%E9%A4%A8%E5%85%92
150,古早味麵店,3.7,台北市中正區汀州路一段210號,https://ifoodie.tw/restaurant/628a39fe7cc7fc7ac66ea327-%E5%8F%A4%E6%97%A9%E5%91%B3%E9%BA%B5%E5%BA%97
151,以馬內利鮮魚湯,4.4,臺北市中正區杭州南路一段3號,https://ifoodie.tw/restaurant/559da2c3c03a103ee86c9339-%E4%BB%A5%E9%A6%AC%E5%85%A7%E5%88%A9%E9%AE%AE%E9%AD%9A%E6%B9%AF
152,CAFE de GEAR,4.1,台北市中正區寧波東街3-3號,https://ifoodie.tw/restaurant/56e42343699b6e23bfe53e3c-CAFE-de-GEAR
153,肉球森林,4.7,臺北市中正區新生南路一段160巷22之1號1樓,https://ifoodie.tw/restaurant/5e797fd722613940414260eb-%E8%82%89%E7%90%83%E6%A3%AE%E6%9E%97
154,彌生軒 YAYOI 懷寧店,4.1,臺北市中正區懷寧街21號2樓,https://ifoodie.tw/restaurant/57d7779e699b6e0dc3ad7658-%E5%BD%8C%E7%94%9F%E8%BB%92-YAYOI-%E6%87%B7%E5%AF%A7%E5%BA%97
155,振頤軒 忠孝新生門市,4.1,臺北市中正區忠孝東路二段102號,https://ifoodie.tw/restaurant/5b2be9bf2756dd0e7cb646c3-%E6%8C%AF%E9%A0%A4%E8%BB%92-%E5%BF%A0%E5%AD%9D%E6%96%B0%E7%94%9F%E9%96%80%E5%B8%82
156,白糖粿,4.0,臺北市中正區羅斯福路四段108巷4之2號,https://ifoodie.tw/restaurant/5fa8af6302935e5dca0b0e5c-%E7%99%BD%E7%B3%96%E7%B2%BF
157,黑洞珈琲店,4.6,臺北市中正區羅斯福路三段210巷8弄7號,https://ifoodie.tw/restaurant/5d9d88c7d6895d43b02d20b8-%E9%BB%91%E6%B4%9E%E7%8F%88%E7%90%B2%E5%BA%97
158,咖食堂,4.1,臺北市中正區八德路一段82巷9弄13號,https://ifoodie.tw/restaurant/5873d34d2756dd4b7f640541-%E5%92%96%E9%A3%9F%E5%A0%82
159,艋舺米粉嫂,4.2,臺北市中正區汀州路一段159號,https://ifoodie.tw/restaurant/6284f4127cc7fc754e306c40-%E8%89%8B%E8%88%BA%E7%B1%B3%E7%B2%89%E5%AB%82
160,良品牛肉麵館,4.0,臺北市中正區開封街一段10號,https://ifoodie.tw/restaurant/57473b692756dd3be26d42a4-%E8%89%AF%E5%93%81%E7%89%9B%E8%82%89%E9%BA%B5%E9%A4%A8
161,王功鮮蚵之家,4.3,臺北市中正區中華路二段305巷15之1號,https://ifoodie.tw/restaurant/5f90979a02935e35cc6cd359-%E7%8E%8B%E5%8A%9F%E9%AE%AE%E8%9A%B5%E4%B9%8B%E5%AE%B6
162,新驛旅店西門捷運店,4.5,臺北市中正區寶慶路63號,https://ifoodie.tw/restaurant/6283a2f17cc7fc3aaa683f1b-%E6%96%B0%E9%A9%9B%E6%97%85%E5%BA%97%E8%A5%BF%E9%96%80%E6%8D%B7%E9%81%8B%E5%BA%97
163,塩琉,4.7,臺北市中正區重慶南路一段116號,https://ifoodie.tw/restaurant/6140a7e082828710b7b27d25-%E5%A1%A9%E7%90%89
164,overthink 餐飲小吃部,4.9,臺北市中正區廈門街34巷2號,https://ifoodie.tw/restaurant/6281d4de873d79160ef52a60-overthink-%E9%A4%90%E9%A3%B2%E5%B0%8F%E5%90%83%E9%83%A8
165,黑毛屋 微風台北車站店,4.0,臺北市中正區北平西路3號2樓,https://ifoodie.tw/restaurant/5e89e9502756dd5929080c45-%E9%BB%91%E6%AF%9B%E5%B1%8B-%E5%BE%AE%E9%A2%A8%E5%8F%B0%E5%8C%97%E8%BB%8A%E7%AB%99%E5%BA%97
166,夫妻飯莊 南機場夜市,4.5,臺北市中正區中華路二段313巷19號,https://ifoodie.tw/restaurant/5efc9c852756dd06c21e6032-%E5%A4%AB%E5%A6%BB%E9%A3%AF%E8%8E%8A-%E5%8D%97%E6%A9%9F%E5%A0%B4%E5%A4%9C%E5%B8%82
167,金湘台灣小吃,4.5,臺北市中正區新生南路一段14號,https://ifoodie.tw/restaurant/6280cc6d873d793c6af3863d-%E9%87%91%E6%B9%98%E5%8F%B0%E7%81%A3%E5%B0%8F%E5%90%83
168,龍記搶鍋麵,4.0,臺北市中正區衡陽路84巷5號,https://ifoodie.tw/restaurant/559d3e28c03a103ee86c5635-%E9%BE%8D%E8%A8%98%E6%90%B6%E9%8D%8B%E9%BA%B5
169,頂香蚵仔麵線 .南部肉粽店,4.1,臺北市中正區汀州路一段111號一樓,https://ifoodie.tw/restaurant/627fadf37cc7fc0c39313be6-%E9%A0%82%E9%A6%99%E8%9A%B5%E4%BB%94%E9%BA%B5%E7%B7%9A-.%E5%8D%97%E9%83%A8%E8%82%89%E7%B2%BD%E5%BA%97
170,日本橋浜町酒食处 微風北車店,4.1,臺北市中正區北平西路3號2樓,https://ifoodie.tw/restaurant/5fdf1d1d226139492a0f1589-%E6%97%A5%E6%9C%AC%E6%A9%8B%E6%B5%9C%E7%94%BA%E9%85%92%E9%A3%9F%E5%A4%84-%E5%BE%AE%E9%A2%A8%E5%8C%97%E8%BB%8A%E5%BA%97
171,聚北海道鍋物 台北衡陽店,4.4,臺北市中正區衡陽路3號2樓,https://ifoodie.tw/restaurant/559d2655c03a103ee86c45fc-%E8%81%9A%E5%8C%97%E6%B5%B7%E9%81%93%E9%8D%8B%E7%89%A9-%E5%8F%B0%E5%8C%97%E8%A1%A1%E9%99%BD%E5%BA%97
172,尖蚪,4.5,臺北市中正區汀州路三段230巷57號,https://ifoodie.tw/restaurant/559d1177c03a103ee86c39d1-%E5%B0%96%E8%9A%AA
173,飯糰霸,4.0,臺北市中正區許昌街2號,https://ifoodie.tw/restaurant/5bb6223f2756dd189f405782-%E9%A3%AF%E7%B3%B0%E9%9C%B8
174,慶三號烤肉倉庫早午餐,3.9,臺北市中正區延平南路19號,https://ifoodie.tw/restaurant/5a26e0212756dd43b742943d-%E6%85%B6%E4%B8%89%E8%99%9F%E7%83%A4%E8%82%89%E5%80%89%E5%BA%AB%E6%97%A9%E5%8D%88%E9%A4%90
175,宜賓燃麵,3.8,臺北市萬華區西藏路18號,https://ifoodie.tw/restaurant/559d6643c03a103ee86c706c-%E5%AE%9C%E8%B3%93%E7%87%83%E9%BA%B5
176,米澤製麵 台北公館店,4.4,臺北市中正區羅斯福路四段132號一樓,https://ifoodie.tw/restaurant/627b375abaf6d34473a87679-%E7%B1%B3%E6%BE%A4%E8%A3%BD%E9%BA%B5-%E5%8F%B0%E5%8C%97%E5%85%AC%E9%A4%A8%E5%BA%97
177,鬧咖啡 NOW coffee,4.2,臺北市中正區延平南路58號,https://ifoodie.tw/restaurant/598b4f002756dd421fbbb84b-%E9%AC%A7%E5%92%96%E5%95%A1-NOW-coffee
178,添財日本料理 開封店,3.5,臺北市中正區開封街一段38號,https://ifoodie.tw/restaurant/55a55441c03a10241de65ca1-%E6%B7%BB%E8%B2%A1%E6%97%A5%E6%9C%AC%E6%96%99%E7%90%86-%E9%96%8B%E5%B0%81%E5%BA%97
179,魚刺人雞蛋糕 台北師大店,4.4,臺北市中正區羅斯福路二段30巷13號,https://ifoodie.tw/restaurant/60e85b927cc7fc2f81907474-%E9%AD%9A%E5%88%BA%E4%BA%BA%E9%9B%9E%E8%9B%8B%E7%B3%95-%E5%8F%B0%E5%8C%97%E5%B8%AB%E5%A4%A7%E5%BA%97
180,來碗Laksa,4.3,臺北市中正區濟南路二段60之5號,https://ifoodie.tw/restaurant/5ae8acfc2756dd5d801ddfaa-%E4%BE%86%E7%A2%97Laksa
181,艸藴,4.5,臺北市中正區和平西路一段81號,https://ifoodie.tw/restaurant/5ab86d7123679c3a177d166c-%E8%89%B8%E8%97%B4
182,墾丁蛋蛋ㄉㄨㄞ奶,4.2,臺北市中正區汀州路三段165號,https://ifoodie.tw/restaurant/559d4063c03a103ee86c57b3-%E5%A2%BE%E4%B8%81%E8%9B%8B%E8%9B%8B%E3%84%89%E3%84%A8%E3%84%9E%E5%A5%B6
183,鱷吐司 A Toast,4.4,台北市中正區羅斯福路三段316巷8弄7號,https://ifoodie.tw/restaurant/5e6079c78c906d5a1d9d05be-%E9%B1%B7%E5%90%90%E5%8F%B8-A-Toast
184,黑白切,3.8,台北市中正區中華路二段311巷22-3號,https://ifoodie.tw/restaurant/56b392f32756dd5b0a66df68-%E9%BB%91%E7%99%BD%E5%88%87
185,布夫 歐式私房菜 La Bonne Bouffe,4.8,臺北市中正區忠孝東路二段37號2樓,https://ifoodie.tw/restaurant/603a5db3873d793ac7b7cdea-%E5%B8%83%E5%A4%AB-%E6%AD%90%E5%BC%8F%E7%A7%81%E6%88%BF%E8%8F%9C-La-Bonne-Bo
186,松青潤餅,4.4,臺北市中正區中華路二段311巷4號,https://ifoodie.tw/restaurant/5a3560a52756dd53a25ae748-%E6%9D%BE%E9%9D%92%E6%BD%A4%E9%A4%85
187,南機場夜市,4.0,臺北市中正區中華路二段307巷,https://ifoodie.tw/restaurant/5655b84a2756dd1d7a1afb94-%E5%8D%97%E6%A9%9F%E5%A0%B4%E5%A4%9C%E5%B8%82
188,富久湯圓大王,4.2,臺北市中正區臨沂街84巷7號,https://ifoodie.tw/restaurant/5f0727f32756dd7b4c8f9e69-%E5%AF%8C%E4%B9%85%E6%B9%AF%E5%9C%93%E5%A4%A7%E7%8E%8B
189,北棲 邸家,4.6,臺北市中正區忠孝東路二段40號,https://ifoodie.tw/restaurant/613a3115cd99574a7ac1b7a5-%E5%8C%97%E6%A3%B2-%E9%82%B8%E5%AE%B6
190,肥前屋,3.8,中山北路一段121巷13-2號,https://ifoodie.tw/restaurant/559d2d2dc03a103ee86c4af5-%E8%82%A5%E5%89%8D%E5%B1%8B
191,南機場芋頭大王,4.2,臺北市中正區中華路二段313巷5號,https://ifoodie.tw/restaurant/559d889ec03a103ee86c8538-%E5%8D%97%E6%A9%9F%E5%A0%B4%E8%8A%8B%E9%A0%AD%E5%A4%A7%E7%8E%8B
192,來來水餃店,3.4,臺北市中正區中華路二段309巷9號,https://ifoodie.tw/restaurant/559d888dc03a103ee86c852c-%E4%BE%86%E4%BE%86%E6%B0%B4%E9%A4%83%E5%BA%97
193,一番地壽喜燒 古亭,4.2,臺北市中正區和平西路一段80號,https://ifoodie.tw/restaurant/572a3a8f2756dd6743e65d7f-%E4%B8%80%E7%95%AA%E5%9C%B0%E5%A3%BD%E5%96%9C%E7%87%92-%E5%8F%A4%E4%BA%AD
194,卡洛貍健康餐盒 北車店,4.6,臺北市中正區公園路30巷4號,https://ifoodie.tw/restaurant/626d3c60cd99576dcc5e3767-%E5%8D%A1%E6%B4%9B%E8%B2%8D%E5%81%A5%E5%BA%B7%E9%A4%90%E7%9B%92-%E5%8C%97%E8%BB%8A%E5%BA%97
195,晴天廚房,4.2,臺北市中正區寧波東街11之2號,https://ifoodie.tw/restaurant/5a5262242756dd470861a1f5-%E6%99%B4%E5%A4%A9%E5%BB%9A%E6%88%BF
196,喬喜蛋炒飯專賣店,3.9,臺北市中正區臨沂街3巷7號,https://ifoodie.tw/restaurant/5baf045b23679c0b98054859-%E5%96%AC%E5%96%9C%E8%9B%8B%E7%82%92%E9%A3%AF%E5%B0%88%E8%B3%A3%E5%BA%97
197,小魏川菜餐廳,4.1,臺北市中正區公園路13號3樓,https://ifoodie.tw/restaurant/55a530a8c03a10241de65010-%E5%B0%8F%E9%AD%8F%E5%B7%9D%E8%8F%9C%E9%A4%90%E5%BB%B3
198,秋紅肚房,4.7,臺北市中正區汀州路三段230巷43號,https://ifoodie.tw/restaurant/5caf5d902261395a335229b8-%E7%A7%8B%E7%B4%85%E8%82%9A%E6%88%BF
199,張吳記麵餅舖,4.2,臺北市中正區杭州南路二段44之1號,https://ifoodie.tw/restaurant/5a1c54e72756dd68a4f0560c-%E5%BC%B5%E5%90%B3%E8%A8%98%E9%BA%B5%E9%A4%85%E8%88%96
200,Mr.wiiwii威威醬自家製千層店KAKAKA,999,台北市中正區北平西路3號,https://ifoodie.tw/restaurant/6269fdde7cc7fc7e02510bcc-Mr.wiiwii%E5%A8%81%E5%A8%81%E9%86%AC%E8%87%AA%E5%AE%B6%E8%A3%BD%E5%8D%83%E5%B1%A4%E5%BA%97KA
201,南機場Q麻吉古早味麻糬,4.1,臺北市中正區中華路二段307巷2號騎樓,https://ifoodie.tw/restaurant/622960d8cd99573b4470f69d-%E5%8D%97%E6%A9%9F%E5%A0%B4Q%E9%BA%BB%E5%90%89%E5%8F%A4%E6%97%A9%E5%91%B3%E9%BA%BB%E7%B3%AC
202,玉米家,4.6,中正區中華路二段315巷5弄9號攤位,https://ifoodie.tw/restaurant/55a60a45c03a102ec1416112-%E7%8E%89%E7%B1%B3%E5%AE%B6
203,茂生百味,999,臺北市中正區和平西路一段30號2樓,https://ifoodie.tw/restaurant/6266a1da7cc7fc706855ad7a-%E8%8C%82%E7%94%9F%E7%99%BE%E5%91%B3
204,Musa咖哩餅,5.0,臺北市中正區中華路二段307巷70號攤位,https://ifoodie.tw/restaurant/6262a8b58282872f85c70e23-Musa%E5%92%96%E5%93%A9%E9%A4%85
205,龍潭豆花,4.1,臺北市中正區汀州路三段239號,https://ifoodie.tw/restaurant/559d4851c03a103ee86c5cd5-%E9%BE%8D%E6%BD%AD%E8%B1%86%E8%8A%B1
206,咖啡休日 Day off.,4.9,臺北市中正區羅斯福路四段136巷6弄23號1樓,https://ifoodie.tw/restaurant/6263cf29baf6d34b309f1fb3-%E5%92%96%E5%95%A1%E4%BC%91%E6%97%A5-Day-off.
207,劉山東牛肉麵,4.0,臺北市中正區開封街一段14巷2號,https://ifoodie.tw/restaurant/559d963bc03a103ee86c8d32-%E5%8A%89%E5%B1%B1%E6%9D%B1%E7%89%9B%E8%82%89%E9%BA%B5
208,草頭西餐酒館,4.5,臺北市中正區金門街25之2號,https://ifoodie.tw/restaurant/603319b9961a9c04328ecf55-%E8%8D%89%E9%A0%AD%E8%A5%BF%E9%A4%90%E9%85%92%E9%A4%A8
209,Heritage Bakery & Cafe,4.5,臺北市中正區漢口街一段73號之2,https://ifoodie.tw/restaurant/5835dc002756dd4996cca2f9-Heritage-Bakery-%26-Ca
210,Engolili 英格莉莉 微風北車店,4.1,台北市中正區北平西路3號西三門2樓,https://ifoodie.tw/restaurant/606e4d3ebaf6d335a2144617-Engolili-%E8%8B%B1%E6%A0%BC%E8%8E%89%E8%8E%89-%E5%BE%AE%E9%A2%A8%E5%8C%97%E8%BB%8A%E5%BA%97
211,阿仁福州包,4.0,臺北市中正區南陽街5號,https://ifoodie.tw/restaurant/55a64a75c03a104df53c973a-%E9%98%BF%E4%BB%81%E7%A6%8F%E5%B7%9E%E5%8C%85
212,桂冠窩廚房 Joy'' in Kitchen,5.0,臺北市中正區羅斯福路三段126號,https://ifoodie.tw/restaurant/60a7b033baf6d37ba24d873d-%E6%A1%82%E5%86%A0%E7%AA%A9%E5%BB%9A%E6%88%BF-Joy''-in-Kitche
213,山內雞肉古亭店,3.8,臺北市中正區和平西路一段132號,https://ifoodie.tw/restaurant/5f8c281fd6895d6601ca3e3d-%E5%B1%B1%E5%85%A7%E9%9B%9E%E8%82%89%E5%8F%A4%E4%BA%AD%E5%BA%97
214,老同安小酒館,4.5,臺北市中正區同安街24號,https://ifoodie.tw/restaurant/5dce7a6fd6895d5360f4a3fe-%E8%80%81%E5%90%8C%E5%AE%89%E5%B0%8F%E9%85%92%E9%A4%A8
215,東門彈子房 ICE,4.8,臺北市中正區信義路二段87之4號,https://ifoodie.tw/restaurant/5bb0dcff2756dd3ce2381300-%E6%9D%B1%E9%96%80%E5%BD%88%E5%AD%90%E6%88%BF-ICE
216,來呷甜甜品,4.5,臺北市中正區延平南路11號1樓,https://ifoodie.tw/restaurant/580622fa2756dd62bb4cc004-%E4%BE%86%E5%91%B7%E7%94%9C%E7%94%9C%E5%93%81
217,糖品角屋,4.5,臺北市中正區中華路二段303巷2號,https://ifoodie.tw/restaurant/6214a1e5baf6d32f17c5378f-%E7%B3%96%E5%93%81%E8%A7%92%E5%B1%8B
218,魚君 さかなくん 海鮮公有市場,4.2,臺北市中正區金山南路一段35號,https://ifoodie.tw/restaurant/5ac908f32756dd7b4f128e6e-%E9%AD%9A%E5%90%9B-%E3%81%95%E3%81%8B%E3%81%AA%E3%81%8F%E3%82%93-%E6%B5%B7%E9%AE%AE%E5%85%AC%E6%9C%89%E5%B8%82%E5%A0%B4
219,Take out burger,4.3,臺北市中正區新生南路一段56巷6號,https://ifoodie.tw/restaurant/59ea3b572756dd291ec5d59e-Take-out-burger
220,大山東餅舖,4.0,臺北市中正區羅斯福路四段92號,https://ifoodie.tw/restaurant/5e993113d6895d12a468ff39-%E5%A4%A7%E5%B1%B1%E6%9D%B1%E9%A4%85%E8%88%96
221,新平洞 김밥,4.4,臺北市中正區信義路二段79巷16之6號,https://ifoodie.tw/restaurant/5b86b680f524680485ca535e-%E6%96%B0%E5%B9%B3%E6%B4%9E-%EA%B9%80%EB%B0%A5
222,彰化肉圓 南機場,4.3,臺北市中正區中華路二段313巷36號,https://ifoodie.tw/restaurant/559d1ce5c03a103ee86c4017-%E5%BD%B0%E5%8C%96%E8%82%89%E5%9C%93-%E5%8D%97%E6%A9%9F%E5%A0%B4
223,ZAC ZAG 一楽炸雞 中正南陽店,4.7,台北市中正區南陽街21號,https://ifoodie.tw/restaurant/6250af5b873d7959db95917b-ZAC-ZAG-%E4%B8%80%E6%A5%BD%E7%82%B8%E9%9B%9E-%E4%B8%AD%E6%AD%A3%E5%8D%97%E9%99%BD%E5%BA%97
224,中原福州乾麵,4.3,臺北市中正區延平南路164號,https://ifoodie.tw/restaurant/559db89ac03a103ee86c9f23-%E4%B8%AD%E5%8E%9F%E7%A6%8F%E5%B7%9E%E4%B9%BE%E9%BA%B5
225,馬叔餅舖,4.0,臺北市中正區臨沂街67之2號,https://ifoodie.tw/restaurant/559d149bc03a103ee86c3b4a-%E9%A6%AC%E5%8F%94%E9%A4%85%E8%88%96
226,生活在他方 elsewhere cafe,4.6,臺北市中正區重慶南路三段5號,https://ifoodie.tw/restaurant/56140e142756dd484e29c970-%E7%94%9F%E6%B4%BB%E5%9C%A8%E4%BB%96%E6%96%B9-elsewhere-cafe
227,十二廚 (喜來登大飯店),3.7,臺北市中正區忠孝東路一段12號,https://ifoodie.tw/restaurant/559d4bc0c03a103ee86c5eb1-%E5%8D%81%E4%BA%8C%E5%BB%9A-(%E5%96%9C%E4%BE%86%E7%99%BB%E5%A4%A7%E9%A3%AF%E5%BA%97)
228,井上天丼,4.5,台北市中正區汀州路三段166號,https://ifoodie.tw/restaurant/621cc237781cc061561a33b6-%E4%BA%95%E4%B8%8A%E5%A4%A9%E4%B8%BC
